iteration,relative_residual,relative_energy_gap
0,1.0,1.0
1,0.8757712650241359,0.9903722304169503
2,0.6124364599526686,0.9872013793002434
3,0.618800569547746,0.984990147002092
4,0.5028054603226684,0.9834405062683189
5,0.47100928560298044,0.9821235536669284
6,0.4467557056236689,0.9811357300169493
7,0.39708705816010764,0.980191426094674
8,0.4178951827790133,0.9793163846959304
9,0.435390465815923,0.9782415603154965
10,0.47795729957567923,0.9771808890203123
11,0.47490692295053016,0.9758969479146958
12,0.5105561994802309,0.974623913174064
13,0.48616861357646446,0.9732872590671028
14,0.507381086110376,0.9720287751415614
15,0.47813461913383654,0.9708247473022247
16,0.4876376731605237,0.9695479482990502
17,0.48857827378226804,0.9683712559507535
18,0.48848669342243867,0.9670670922849482
19,0.5031885881258759,0.965804414168603
20,0.49534848879391674,0.9645125727802831
21,0.49498315261497605,0.9631954574920756
22,0.49561115814754053,0.9619408811686925
23,0.4796252930704761,0.9606673768592348
24,0.4992153384591357,0.9593702299318893
25,0.49404731985381845,0.958125281645123
26,0.49774181719321264,0.9567793986999316
27,0.5131620176881045,0.9554887793023957
28,0.4900745633190602,0.9541409215109626
29,0.5080903785994301,0.9528104581756301
30,0.49438408980149584,0.9514966237039313
31,0.5003253605844853,0.9501639729707109
32,0.5074911430731096,0.9488429931331495
33,0.49540809842907835,0.9475345459323389
34,0.5076071641882268,0.9461786848145133
35,0.48915136264413955,0.9448826081571283
36,0.5043192306801894,0.9435306630350541
37,0.48997730355282393,0.9422395997688923
38,0.5064308975814024,0.9408953844480741
39,0.4929062609994239,0.9395992657304773
40,0.5021022069324974,0.9382447027067295
41,0.49667465039211867,0.9369416673095844
42,0.4939960538804414,0.935594195530315
43,0.4990700730684152,0.9342878853669988
44,0.48894797963126163,0.9329761757002819
45,0.4959006892519461,0.9316669788155675
46,0.4871902642991801,0.9303767715334507
47,0.48770360695232207,0.9290836659430054
48,0.4799776926467091,0.9277937594218831
49,0.48407916969165604,0.9265350938712854
50,0.4724063410413862,0.92527066041038
51,0.4814142310929695,0.924054680118301
52,0.45996983043161244,0.9228474448614323
53,0.468894094800939,0.9216737225619133
54,0.4503952021667417,0.9205184371942143
55,0.45774699075003134,0.9193920137886934
56,0.4440558165126943,0.9182810473995108
57,0.44597064035161654,0.9172005414918498
58,0.43541961055816963,0.9161476152152349
59,0.4349035260651865,0.9150972858567934
60,0.4287886802840175,0.9140915514852884
61,0.4281047062523424,0.9130532423777069
62,0.4315282635494503,0.912058923078414
63,0.42994898618980487,0.9110247167396556
64,0.4360246941660548,0.910015487789538
65,0.4383084939248185,0.9089602835730229
66,0.44420325760305385,0.9079220359803915
67,0.4471342991581703,0.9068258091453321
68,0.4524360042104752,0.9057474590654483
69,0.4551554056405155,0.9045934835264103
70,0.463066425770407,0.9034447829752361
71,0.46431681861138807,0.9022396273030762
72,0.46842157606763307,0.9010449418481671
73,0.47126310764791124,0.8998248699493695
74,0.4650996794205892,0.8986303567732901
75,0.46430242903519087,0.8974290084632887
76,0.4555256361358108,0.8962827843765716
77,0.4458132331892814,0.8951634871710301
78,0.442307325945685,0.8940939331776928
79,0.42228447287506937,0.8930775005601554
80,0.41771756835979656,0.8921118930811414
81,0.4010035593363731,0.8912075289289569
82,0.401748785223036,0.8903367377419534
83,0.3919712265131994,0.8894830469836439
84,0.3994969040326742,0.8886346494103285
85,0.3899788210143339,0.8877821766960985
86,0.39832676976043807,0.886939192635699
87,0.3859163978652463,0.8860913523956572
88,0.4022496221919707,0.8852345773715957
89,0.3962863607471798,0.8843562777468976
90,0.4115076978914526,0.8834418419562566
91,0.4140467627785449,0.8824988994906815
92,0.4179099769025251,0.8815267156828639
93,0.42368128026487045,0.8805776447793929
94,0.4151199154592488,0.8796088763758263
95,0.4177242273035726,0.8786738562271609
96,0.4026713827238553,0.8777376232985367
97,0.41198353056287157,0.8768215474534526
98,0.4128306140332538,0.8758908217136078
99,0.4253783879037538,0.8749169123588136
100,0.43741440669435866,0.8738879437895819
101,0.44050480939041703,0.8728352555116435
102,0.43627394809253894,0.8717463974968152
103,0.4283347625282772,0.8707108486594614
104,0.42223437356792676,0.8696919452551122
105,0.4162249864844257,0.8687182318415227
106,0.40727792571877763,0.867778269178215
107,0.395376326758395,0.8668634711788809
108,0.40627276439235643,0.8659597258315275
109,0.3948075570443868,0.865062374062803
110,0.40882272159687283,0.8641429880767955
111,0.4055950267625361,0.863233618133788
112,0.40153412411548434,0.8622990034790955
113,0.4008677933132529,0.8614089106491
114,0.3914888867273985,0.8605158138580009
115,0.40602349568355983,0.8596245062334997
116,0.4058930613517813,0.8587028851319702
117,0.41520169577424654,0.8577476982758364
118,0.4115809000783878,0.8567802871710206
119,0.4119642315646956,0.855822282715208
120,0.39840673088134243,0.8549052446319171
121,0.40142506185220417,0.8540007852001937
122,0.39638567457505375,0.8531001339245325
123,0.4055566192722445,0.8521931474536628
124,0.3984138998436067,0.8512708950994767
125,0.40383507610665564,0.8503396019388877
126,0.3977050558523996,0.8494236271926415
127,0.3958111848784137,0.8485180627166543
128,0.3961462566539231,0.8476374972983646
129,0.38822422710383514,0.846752508155677
130,0.39697644566012935,0.8458955332211311
131,0.38984969379743145,0.8450097813300548
132,0.4039839939316189,0.844102762510221
133,0.3986339102794962,0.8431742748036144
134,0.40602720962472116,0.8422169304290045
135,0.4048436638853891,0.8412555731440388
136,0.40539753020306707,0.8402887963412335
137,0.4087087433402149,0.8393144823020716
